28,4,42,10,65
26,3,31,9,54
28,3.9,40,10,51
34,3.5,36,10,73
32,3.7,38,10,53
26,3.7,38,10,58
20,3,31,10,74
29,3.6,37,10,63
21,3.5,36,10,51
23,3.6,37,10,61
19,3.8,39,10,54
14,3,31,10,86
29,3.6,37,9,61
23,3.8,39,9,54
25,4,42,10,65
28,3.7,38,10,74
23,3.3,34,9,81
17,2.4,25,10,54
24,3.5,36,10,65
26,3.8,39,9,57
24,3.8,39,10,53
22,3.5,36,9,65
30,3.2,33,10,61
26,4,42,10,67
34,4,42,10,59
27,3.5,36,10,54
20,3.4,35,10,75
24,2.8,29,10,53
28,3.7,38,10,61
23,3.7,38,10,65
22,4,42,10,54
27,3.8,39,9,74
25,3.2,33,10,53
28,3.7,38,10,65
27,3.5,36,10,54
24,3.5,36,9,65
24,3.4,35,10,74
31,3.9,40,10,61
25,3.2,33,10,67
23,3.5,36,10,78
25,3.8,39,10,86
34,3.7,38,9,57
25,4,42,9,61
30,3.8,39,9,54
35,3.9,40,10,61
29,4,42,9,65
25,3.6,37,10,59
33,3.4,35,10,53
24,3.7,38,10,57
16,3.9,40,10,53
22,3.7,38,10,54
26,3.9,40,10,61
22,3.3,34,10,82
28,3.8,39,10,54
27,4,42,9,61
23,4,42,9,61
36,4,42,10,67
30,4,42,10,53
34,4,42,10,59
22,3.1,32,10,79
35,4,42,9,61
24,3.7,38,10,54
20,3.8,39,10,86
30,4,42,9,77
28,4,42,10,78
19,3.4,35,10,61
31,3.7,38,10,61
27,3.6,37,9,61
32,3.3,34,10,54
20,3,31,10,53
24,3.3,34,10,62
20,3.4,35,10,53
30,3.7,38,10,61
29,4,42,10,82
22,3.2,33,10,56
20,3.6,37,10,67
29,3.3,34,10,71
31,3.9,40,10,54
22,3.6,37,10,76
29,4,42,9,54
15,3.1,32,10,81
34,4,42,10,61
25,3.2,33,10,54
26,4,42,10,61
25,3,31,10,54
35,4,42,10,61
19,3.7,38,10,53
23,3.6,37,10,81
33,3.8,39,10,74
17,3.2,33,10,74
29,3.7,38,10,61
16,3,31,10,54
23,3.9,40,10,79
19,3.3,34,10,51
30,4,42,10,72
16,2.7,28,10,68
26,3.7,38,9,56
34,4,42,9,75
25,4,42,9,81
29,3.4,35,10,70
33,4,42,9,61
22,3.6,37,10,56
23,3.7,38,9,79
24,3.9,40,10,53
32,3.5,36,10,61
27,3.7,38,10,61
30,4,42,10,61
32,4,42,10,61
24,3.9,40,10,54
21,3.5,36,10,52
21,3.9,40,9,54
18,2.3,24,10,70
31,4,42,9,61
20,3.6,37,10,65
32,3.8,39,10,53
29,3.2,33,10,53
23,3.6,37,10,54
21,3.2,33,9,54
25,3.8,39,9,79
26,3.7,38,10,55
24,3.4,35,10,54
28,2.9,30,10,57
27,3.7,38,10,61
27,4,42,10,74
20,3.8,39,10,53
19,3.5,36,10,58
22,3.7,38,10,82
26,3.4,35,10,60
27,3.7,38,10,60
25,2.9,30,10,70
28,3.6,37,9,71
23,3.9,40,9,67
21,3.4,35,10,81
19,3,31,9,67
27,3.9,40,10,78
16,3,31,10,64
25,4,42,10,67
30,3.6,37,10,65
30,3.7,38,10,79
30,4,42,10,61
20,3.7,38,10,50
32,3.2,33,10,61
26,3.2,33,10,57
24,3.7,38,10,81
26,3.6,37,10,61
25,4,42,10,51
27,3.4,35,10,63
35,4,42,10,67
35,3.9,40,10,55
34,3.8,39,9,78
24,3.2,33,10,56
21,3.7,38,10,86
18,3.6,37,9,79
14,3.2,33,10,78
20,3.2,33,10,53
25,3.5,36,10,63
26,3.5,36,10,86
19,2.2,23,9,79
29,3.2,33,10,65
23,3.4,35,10,75
25,3.6,37,10,79
26,3.7,38,10,62
18,3.4,35,10,53
27,3.2,33,10,54
23,3.7,38,9,67
25,3.4,35,10,79
24,4,42,9,61
24,3.2,33,10,68
19,3.3,34,9,81
30,3.9,40,9,79
25,2.8,29,10,84
15,3.9,40,10,61
33,3.7,38,10,61
27,4,42,9,57
19,3,31,10,53
26,3.8,39,10,70
24,3.8,39,10,53
21,3.5,36,10,51
29,3.6,37,10,78
30,3.7,38,10,61
21,3.8,39,10,53
31,3.4,35,10,61
25,3.1,32,10,61
32,3.6,37,10,59
27,3.7,38,9,61
29,4,42,10,84
25,4,42,10,79
32,3.8,39,10,61
24,3.2,33,10,61
27,3.6,37,10,57
24,2,21,10,84
34,3.7,38,10,57
27,3.4,35,10,78
35,3.9,40,9,53
32,3.3,34,10,61
24,3.6,37,10,53
25,3.5,36,10,51
24,3.7,38,10,65
30,3.2,33,10,54
30,3.5,36,10,54
18,3.3,34,9,67
29,3,31,9,61
22,3.5,36,10,81
32,3.9,40,9,86
21,3.9,40,9,54
29,3.7,38,10,79
19,4,42,9,54
18,2.8,29,10,63
24,3.8,39,10,53
24,3.7,38,9,65
24,4,42,9,53
27,3.7,38,10,79
19,2.9,30,10,79
22,2.7,28,9,76
21,3.4,35,10,79
27,3.5,36,10,54
27,3.8,39,10,63
29,4,42,9,84
22,3.5,36,10,81
33,4,42,10,61
29,3.9,40,10,79
23,3.6,37,10,53
30,3.8,39,10,53
27,3.3,34,10,54
25,3.4,35,10,54
25,3.6,37,9,61
20,3.6,37,10,53
28,4,42,9,64
29,3.5,36,10,61
32,3,31,10,65
25,4,42,10,63
32,3.3,34,10,54
32,4,42,9,61
24,3,31,10,54
17,4,42,10,71
24,3.7,38,10,54
28,3.5,36,10,50
27,3.7,38,10,65
34,3.9,40,10,79
19,3.2,33,9,61
21,3.7,38,9,61
32,3.9,40,10,53
27,3.8,39,10,84
24,3,31,10,84
21,3.3,34,10,61
27,3.8,39,10,61
29,3.5,36,10,63
17,3.9,40,10,74
30,4,42,10,55
24,4,42,10,53
34,4,42,9,54
27,3.4,35,9,54
28,4,42,10,61
27,3.3,34,10,51
30,4,42,10,70
23,3.7,38,9,54
17,3,31,9,86
27,3.3,34,10,79
24,4,42,9,54
27,3.7,38,10,70
23,4,42,9,53
