1280,3.5,36,10,65
1100,3.1,32,10,69
1280,3,31,9,65
1130,3.5,36,10,79
1470,4,42,9,61
1030,3.7,38,9,81
1130,2.5,26,10,69
1170,2.9,30,10,69
1130,3,31,10,66
1500,4,42,10,56
820,3.3,34,10,79
730,2,21,10,52
1030,3.1,32,10,68
1130,4,42,10,61
1380,3.2,33,9,61
950,3.2,33,10,81
1380,3.8,39,10,69
1300,3.4,35,10,65
1060,3.7,38,10,54
1600,3.9,40,10,55
1290,3.3,34,9,69
1460,4,42,10,69
950,3.1,32,10,79
1490,3.6,37,10,58
1020,3.5,36,10,61
1280,3.4,35,10,61
950,3,31,10,68
1360,3.9,40,9,54
940,3.4,35,10,54
1200,3.3,34,10,69
1430,3.2,33,9,69
1380,3.8,39,10,77
1100,3.5,36,10,68
920,2.3,24,10,74
1280,3.8,39,10,53
1060,3,31,10,61
1310,3.8,39,10,70
1180,3.6,37,9,54
940,3.4,35,10,81
970,3.4,35,10,69
1030,2.5,26,10,68
880,3.6,37,9,69
1310,3.3,34,10,59
1360,2.8,29,10,77
1210,4,42,10,69
890,3.8,39,10,56
1070,3.2,33,10,65
1130,2.9,30,10,53
1360,3.7,38,10,53
1060,3.4,35,10,65
990,2.9,30,10,69
820,3.8,39,10,69
1170,2.2,23,10,79
1040,3.6,37,10,68
1130,3.2,33,10,68
990,3.2,33,10,61
1160,3,31,10,71
920,3.1,32,9,64
1270,3.3,34,9,62
1310,3,31,10,64
1490,3.7,38,10,59
1350,3.1,32,9,61
1170,3,31,10,71
1260,3.7,38,10,57
820,3.2,33,9,69
1210,3.2,33,9,69
1240,3.6,37,9,63
1160,3,31,10,61
1180,4,42,10,77
1170,3.7,38,10,68
1240,3.9,40,10,51
1170,3.7,38,9,54
880,3.5,36,10,53
1230,3.4,35,10,54
1310,3.5,36,10,68
1420,3.7,38,10,54
820,3,31,10,78
1030,4,42,10,63
1250,3.4,35,9,54
1350,4,42,9,60
950,3.7,38,9,69
1350,3.6,37,9,60
1240,2.3,24,10,54
1060,3.7,38,10,68
1370,3.3,34,9,61
1060,2.7,28,10,58
1210,2.3,24,10,69
1030,3.5,36,10,58
1170,3.9,40,10,69
990,3.3,34,10,70
1210,3.8,39,10,51
1310,3.7,38,10,54
920,3.6,37,10,68
1350,3.9,40,9,61
1240,3.1,32,10,69
1350,3.8,39,10,69
1380,3.7,38,10,68
920,3,31,10,62
770,3.2,33,10,62
1210,3.5,36,10,70
1130,3.9,40,9,61
1210,3.2,33,10,68
1400,3.6,37,10,69
1030,4,42,10,69
1000,3.2,33,9,54
1210,3.8,39,10,61
1100,4,42,10,69
1070,3.5,36,10,69
1150,3.6,37,10,75
1050,2.8,29,10,69
940,2.7,28,10,54
1130,3.3,34,10,54
1060,3,31,10,69
1310,3.3,34,10,53
1440,3.8,39,10,57
880,3.2,33,9,69
1210,3.5,36,10,75
