1250,4,42,10,63
1380,4,42,9,66
1290,4,42,10,67
1150,2.6,27,9,65
1040,3.2,33,10,57
1070,3.7,38,10,61
1130,3.7,38,9,54
960,2.8,29,10,57
1330,3.7,38,9,54
1380,3.8,39,9,63
1380,4,42,10,67
880,2.7,28,9,66
1280,3.5,36,10,55
1050,3.6,37,9,81
1310,3.8,39,10,55
1210,4,42,10,75
1460,3,31,10,55
1210,4,42,9,75
1130,3.8,39,10,69
1420,3.7,38,10,66
1070,3.3,34,9,69
1280,3.4,35,9,62
1060,3.6,37,10,69
1300,3.8,39,10,63
1130,3.7,38,9,69
1210,3.8,39,9,54
1240,3.5,36,10,73
1530,3.9,40,9,56
1430,3.9,40,10,69
1310,3.8,39,10,69
1400,3.9,40,9,55
1320,4,42,10,63
1110,3.3,34,9,61
1350,3.8,39,10,55
1170,4,42,9,55
1170,3.6,37,10,73
1210,3.8,39,9,79
1470,4,42,9,76
1310,4,42,9,54
950,2.3,24,10,81
1430,3.6,37,9,54
1420,4,42,10,69
1460,3.5,36,10,81
1030,3,31,9,70
950,3.7,38,10,57
1280,4,42,10,71
1280,3,31,10,75
1040,3.7,38,9,54
1400,3.8,39,9,63
860,2.2,23,9,55
1530,3.9,40,10,63
1240,4,42,10,54
1170,3.3,34,9,74
1350,3.8,39,9,63
1110,4,42,10,77
1170,3.4,35,10,54
1280,3.9,40,9,73
1210,3.7,38,10,55
1510,3.9,40,9,78
810,2.5,26,10,54
1100,3.7,38,10,75
1310,2.9,30,10,59
780,2.9,30,10,73
1420,4,42,10,81
1460,4,42,9,63
1060,2.5,26,10,57
1190,3.8,39,10,63
1310,3.6,37,9,64
1360,4,42,10,72
1130,3.8,39,9,54
1440,3.8,39,10,79
920,2,21,9,66
1240,3.7,38,10,66
1240,3.9,40,10,63
1170,3.8,39,9,59
1210,3.8,39,9,69
1030,3.5,36,9,54
1380,4,42,10,52
1030,3.6,37,9,57
990,3,31,10,66
1280,3.6,37,10,58
1460,3.8,39,9,63
1240,3.9,40,9,57
1170,3.8,39,9,54
1060,3.5,36,9,54
1380,3,31,10,56
950,4,42,10,63
1420,3.7,38,10,63
1420,3.8,39,9,56
1210,3.8,39,9,75
1320,3.9,40,10,69
1240,3.8,39,9,73
1050,4,42,9,69
1210,3.6,37,10,54
1280,3.7,38,9,79
1240,3.4,35,9,69
840,3.6,37,10,75
1310,3.6,37,10,55
1100,4,42,9,55
1450,4,42,9,58
1220,3.8,39,10,73
1460,3.8,39,9,63
1130,3.9,40,10,55
1170,3.9,40,9,63
920,3.1,32,9,62
1170,2.5,26,10,63
1130,3.2,33,9,55
1060,3.9,40,9,54
920,3.3,34,9,69
1190,3.5,36,9,63
1110,3.1,32,10,55
1090,3.8,39,9,54
1600,3.5,36,10,69
1220,3.3,34,10,63
1320,4,42,10,63
1170,3.9,40,10,69
1280,3.9,40,9,69
1350,4,42,10,55
1350,3.9,40,9,55
1380,3.5,36,10,63
950,3.6,37,9,75
